App0,"([[3, 0], [3, 1], [31, 2], [13, 3], [13, 4], [13, 5], [11, 6], [43, 7], [27, 8], [15, 9], [27, 10], [21, 11], [22, 12], [44, 13], [29, 14], [29, 15], [46, 16], [28, 17], [23, 18], [42, 19], [24, 20], [45, 21], [45, 22], [30, 23], [26, 24]], 12.632601022720337)"
App1,"([[8, 0], [8, 1], [11, 2], [11, 3], [11, 4], [13, 5], [13, 6], [18, 7], [19, 8], [19, 9], [44, 10], [44, 11], [28, 12], [46, 13], [42, 14], [23, 15], [24, 16], [45, 17], [47, 18], [47, 19], [45, 20], [49, 21], [25, 22], [35, 23], [39, 24], [36, 25], [48, 26], [29, 27]], 60.02210187911987)"
App2,"([[20, 0], [20, 1], [3, 2], [31, 3], [11, 4], [11, 5], [13, 6], [13, 7], [25, 8], [19, 9], [44, 10], [29, 11], [29, 12], [46, 13], [46, 14], [42, 15], [24, 16], [17, 17], [26, 18], [37, 19], [49, 20], [45, 21], [47, 22], [47, 23]], 60.066187143325806)"
App3,"([[8, 0], [8, 1], [11, 2], [3, 3], [31, 4], [13, 5], [13, 6], [11, 7], [20, 8], [43, 9], [22, 10], [39, 11], [35, 12], [35, 13], [44, 14], [19, 15], [16, 16], [29, 17], [28, 18], [23, 19], [42, 20], [42, 21], [24, 22], [45, 23], [30, 24], [26, 25]], 60.02223587036133)"
App4,"([[13, 0], [13, 1], [13, 2], [13, 3], [11, 4], [11, 5], [8, 6]], 0.3281428813934326)"
App5,"([[20, 0], [3, 1], [8, 2], [8, 3], [11, 4], [11, 5], [13, 6], [13, 7], [31, 8], [32, 9], [43, 10], [43, 11], [21, 12], [22, 13], [39, 14], [36, 15], [48, 16], [46, 17], [42, 18], [42, 19], [29, 20], [28, 21], [23, 22], [24, 23], [45, 24], [47, 25]], 60.01782488822937)"
App6,"([[43, 0], [32, 1], [3, 2], [11, 3], [11, 4], [8, 5], [13, 6], [13, 7]], 0.8704800605773926)"
App7,"([[37, 0], [37, 1], [2, 2], [8, 3], [11, 4], [11, 5], [13, 6], [13, 7], [49, 8], [24, 9], [24, 10], [23, 11], [42, 12], [17, 13], [30, 14], [45, 15], [45, 16], [47, 17]], 60.03253722190857)"
App8,"([[13, 0], [13, 1], [8, 2], [11, 3], [11, 4], [13, 5], [49, 6], [45, 7], [24, 8], [42, 9], [46, 10], [42, 11], [23, 12], [44, 13], [35, 14], [35, 15], [39, 16], [22, 17], [21, 18], [43, 19], [32, 20]], 19.77191710472107)"
App9,"([[22, 0], [39, 1], [35, 2], [35, 3], [9, 4], [9, 5], [19, 6], [13, 7], [8, 8], [11, 9], [37, 10], [37, 11], [26, 12], [26, 13], [45, 14], [45, 15], [45, 16], [24, 17], [23, 18], [42, 19], [42, 20], [46, 21], [46, 22]], 60.04396080970764)"
App10,"([[8, 0], [13, 1], [13, 2], [11, 3], [11, 4], [20, 5], [43, 6], [21, 7], [22, 8], [39, 9], [39, 10], [35, 11], [25, 12], [19, 13], [44, 14], [23, 15], [24, 16], [17, 17], [30, 18], [45, 19], [45, 20], [47, 21], [47, 22]], 8.870561122894287)"
App11,"([[8, 0], [13, 1], [13, 2], [13, 3], [11, 4], [11, 5]], 0.3715810775756836)"
App12,"([[3, 0], [32, 1], [5, 2], [22, 3], [22, 4], [21, 5], [21, 6], [27, 7], [43, 8], [20, 9], [11, 10], [13, 11], [37, 12], [49, 13], [45, 14]], 60.065144062042236)"
App13,"([[20, 0], [3, 1], [11, 2], [11, 3], [11, 4], [13, 5], [8, 6], [13, 7], [49, 8], [49, 9], [37, 10], [34, 11], [47, 12], [47, 13], [45, 14], [23, 15], [42, 16], [24, 17], [42, 18], [28, 19], [44, 20], [35, 21]], 60.06177091598511)"
App14,"([[9, 0], [9, 1], [9, 2], [33, 3], [9, 4], [16, 5], [19, 6], [13, 7], [8, 8], [11, 9], [20, 10], [43, 11], [22, 12], [27, 13], [27, 14], [21, 15], [43, 16], [35, 17], [44, 18], [46, 19], [42, 20], [23, 21], [42, 22], [24, 23], [47, 24], [26, 25], [45, 26], [49, 27], [37, 28]], 11.101356029510498)"
App15,"([[8, 0], [13, 1], [11, 2], [11, 3], [32, 4], [43, 5], [43, 6], [27, 7], [21, 8], [21, 9], [22, 10], [44, 11], [44, 12], [28, 13], [23, 14]], 2.0188889503479004)"
App16,"([[43, 0], [20, 1], [3, 2], [11, 3], [8, 4], [13, 5], [13, 6], [49, 7], [45, 8], [24, 9], [23, 10], [28, 11], [46, 12], [46, 13], [42, 14], [42, 15]], 48.56939697265625)"
App17,"([[35, 0], [35, 1], [39, 2], [22, 3], [5, 4], [32, 5], [31, 6], [11, 7], [8, 8], [13, 9], [45, 10], [37, 11], [37, 12], [26, 13], [30, 14], [17, 15], [24, 16], [42, 17], [42, 18], [23, 19], [28, 20], [44, 21], [44, 22]], 60.03855109214783)"
App18,"([[8, 0], [8, 1], [13, 2], [13, 3], [49, 4], [45, 5], [30, 6], [17, 7], [17, 8], [24, 9], [24, 10], [42, 11], [42, 12], [23, 13], [29, 14], [29, 15], [28, 16]], 60.02790117263794)"
App19,"([[3, 0], [11, 1], [13, 2], [13, 3], [49, 4], [45, 5], [24, 6], [42, 7], [23, 8], [9, 9], [23, 10], [42, 11]], 45.14191794395447)"
