App11,"([[9, 781], [9, 886], [9, 356], [40, 814], [24, 279], [17, 538]], ['0.00232291'])"
App4,"([[9, 940], [9, 92], [9, 138], [9, 735], [24, 155], [24, 944], [17, 174]], ['0.00268006'])"
App6,"([[9, 895], [9, 723], [9, 453], [40, 115], [24, 284], [24, 858], [17, 425], [13, 174]], ['0.00312114'])"
App19,"([[9, 612], [9, 65], [9, 933], [40, 433], [24, 931], [17, 225], [13, 892], [13, 243], [11, 147], [11, 15], [8, 898], [37, 512]], ['0.00526595'])"
App12,"([[9, 813], [9, 297], [9, 451], [9, 688], [9, 607], [40, 913], [24, 312], [17, 536], [17, 900], [13, 123], [13, 479], [11, 167], [11, 906], [8, 408], [35, 689]], ['0.00699115'])"
App15,"([[9, 664], [9, 543], [9, 852], [40, 32], [40, 440], [24, 190], [24, 354], [41, 293], [17, 577], [13, 626], [13, 551], [11, 53], [11, 489], [8, 267], [35, 936]], ['0.00703120'])"
App16,"([[9, 751], [9, 42], [9, 641], [40, 726], [40, 310], [24, 114], [24, 210], [41, 177], [17, 228], [17, 614], [13, 74], [13, 110], [13, 887], [11, 323], [28, 439], [8, 559]], ['0.00749373'])"
App18,"([[9, 541], [9, 200], [9, 297], [40, 737], [40, 996], [24, 508], [24, 181], [24, 877], [41, 61], [17, 147], [17, 701], [13, 222], [13, 713], [13, 450], [11, 375], [11, 639], [8, 78]], ['0.00824308'])"
App7,"([[9, 840], [9, 257], [40, 234], [40, 443], [24, 800], [24, 833], [41, 6], [17, 703], [17, 265], [13, 106], [13, 243], [11, 811], [11, 11], [44, 138], [8, 27], [8, 948], [1, 408], [19, 844]], ['0.00885296'])"
App8,"([[9, 570], [9, 226], [9, 808], [9, 677], [40, 210], [40, 187], [24, 46], [24, 497], [24, 162], [41, 611], [41, 668], [17, 739], [17, 371], [13, 361], [13, 317], [11, 133], [11, 522], [8, 174], [1, 458], [19, 580], [35, 205]], ['0.01106310'])"
App13,"([[9, 798], [9, 587], [9, 92], [9, 788], [40, 948], [40, 77], [24, 260], [41, 177], [17, 361], [13, 373], [13, 269], [13, 638], [13, 267], [11, 647], [11, 219], [44, 784], [8, 236], [8, 460], [1, 864], [19, 523], [35, 203], [37, 581]], ['0.01179194'])"
App9,"([[9, 422], [9, 735], [9, 153], [9, 960], [40, 113], [40, 137], [24, 634], [24, 621], [41, 177], [17, 619], [17, 497], [13, 492], [13, 617], [11, 263], [11, 417], [44, 235], [28, 25], [28, 303], [8, 798], [8, 766], [1, 184], [19, 391], [35, 938]], ['0.01271200'])"
App10,"([[9, 693], [9, 582], [9, 301], [9, 471], [40, 191], [24, 912], [24, 832], [41, 477], [17, 747], [17, 665], [13, 248], [13, 448], [13, 893], [11, 762], [11, 193], [44, 616], [8, 671], [1, 844], [19, 132], [35, 467], [37, 70], [22, 425]], ['0.01272202'])"
App17,"([[9, 925], [9, 509], [9, 991], [9, 7], [40, 20], [24, 232], [24, 574], [24, 558], [41, 688], [41, 993], [17, 385], [17, 4], [17, 154], [13, 252], [13, 539], [13, 808], [13, 217], [11, 428], [11, 266], [44, 535], [8, 962], [1, 247], [19, 257]], ['0.01192021'])"
App2,"([[9, 364], [9, 185], [40, 167], [24, 243], [24, 904], [24, 708], [41, 137], [17, 643], [13, 818], [13, 187], [13, 155], [13, 223], [11, 323], [11, 41], [44, 59], [28, 272], [8, 719], [8, 342], [1, 392], [19, 298], [35, 141], [37, 812], [22, 479]], ['0.01313996'])"
App0,"([[9, 912], [9, 529], [9, 471], [9, 63], [40, 249], [24, 994], [41, 337], [17, 253], [17, 153], [13, 472], [13, 499], [13, 871], [11, 241], [11, 848], [44, 684], [8, 284], [8, 283], [1, 323], [19, 59], [35, 624], [35, 35], [37, 995], [37, 317], [22, 16], [7, 744]], ['0.01367307'])"
App3,"([[9, 65], [9, 724], [9, 8], [9, 531], [40, 466], [24, 886], [24, 714], [24, 108], [41, 872], [17, 246], [17, 949], [13, 102], [13, 411], [13, 537], [11, 810], [11, 263], [44, 746], [28, 137], [28, 944], [8, 626], [1, 509], [19, 481], [19, 200], [35, 459], [35, 67], [37, 758]], ['0.01468420'])"
App5,"([[9, 498], [9, 305], [9, 921], [9, 465], [40, 496], [24, 235], [24, 419], [41, 863], [41, 221], [17, 288], [17, 390], [13, 588], [13, 872], [13, 991], [11, 274], [11, 474], [44, 818], [28, 676], [8, 286], [8, 240], [1, 836], [19, 530], [35, 996], [35, 472], [37, 792], [22, 660]], ['0.01650476'])"
App1,"([[9, 701], [9, 995], [9, 974], [9, 822], [40, 831], [40, 421], [24, 558], [24, 383], [24, 461], [24, 862], [41, 318], [41, 849], [17, 286], [17, 250], [17, 919], [13, 183], [13, 830], [13, 512], [13, 567], [11, 432], [11, 725], [44, 358], [8, 192], [1, 918], [19, 191], [19, 576], [35, 401], [37, 797]], ['0.01682091'])"
App14,"([[9, 494], [9, 797], [9, 423], [9, 79], [40, 675], [40, 662], [24, 819], [24, 399], [41, 266], [17, 551], [13, 938], [13, 380], [13, 213], [11, 959], [11, 591], [44, 265], [8, 48], [8, 478], [1, 441], [19, 826], [35, 21], [35, 651], [37, 23], [22, 564], [23, 364], [7, 660], [45, 452]], ['0.03402495'])"
